,Year,G,Pos,AST,BLK,Player,FG,STL,PTS,TRB,O_Index,D_Index,Overall_Index,PPG,ASTPG,RPG,BLKPG,STLPG,FGPG
3162,1988.0,10.0,SF,6.0,0.0,Bill Martin,16.0,5.0,40.0,27.0,3.08,1.23,4.3100000000000005,4.0,0.6,2.7,0.0,0.5,1.6
1625,1984.0,75.0,PF,187.0,103.0,Bobby Jones,226.0,107.0,619.0,323.0,6.577333333333333,2.562666666666667,9.14,8.253333333333334,2.493333333333333,4.306666666666667,1.3733333333333333,1.4266666666666667,3.013333333333333
2885,1987.0,28.0,PG,82.0,4.0,Sedale Threatt,108.0,32.0,265.0,57.0,7.596428571428571,1.2,8.79642857142857,9.464285714285714,2.9285714285714284,2.0357142857142856,0.14285714285714285,1.1428571428571428,3.8571428571428568
2276,1986.0,82.0,SG,390.0,11.0,Joe Dumars*,287.0,66.0,769.0,119.0,7.865853658536586,0.8621951219512195,8.728048780487804,9.378048780487807,4.7560975609756095,1.451219512195122,0.13414634146341464,0.8048780487804879,3.5
1494,1984.0,81.0,PF,129.0,122.0,Thurl Bailey,302.0,38.0,692.0,464.0,6.671604938271606,2.883950617283951,9.555555555555557,8.543209876543209,1.5925925925925926,5.728395061728394,1.5061728395061729,0.4691358024691358,3.728395061728395
2370,1986.0,82.0,C,55.0,69.0,Jon Koncak,263.0,37.0,682.0,467.0,6.2768292682926825,2.665853658536585,8.942682926829267,8.317073170731707,0.6707317073170732,5.695121951219512,0.8414634146341463,0.451219512195122,3.2073170731707314
2008,1985.0,6.0,PG,8.0,0.0,Sidney Lowe,2.0,0.0,4.0,1.0,0.7666666666666666,0.06666666666666668,0.8333333333333333,0.6666666666666666,1.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333
2298,1986.0,49.0,PF,32.0,25.0,Georgi Glouchkov,84.0,26.0,239.0,163.0,3.7163265306122453,1.6428571428571428,5.359183673469388,4.8775510204081645,0.6530612244897959,3.326530612244898,0.5102040816326531,0.5306122448979592,1.7142857142857142
613,1981.0,82.0,SF,132.0,25.0,Louis Orr,348.0,55.0,859.0,361.0,8.079268292682928,2.053658536585366,10.132926829268293,10.475609756097562,1.6097560975609757,4.402439024390244,0.3048780487804878,0.6707317073170732,4.243902439024391
2034,1985.0,39.0,PF,17.0,14.0,Larry Micheaux,74.0,12.0,165.0,99.0,3.238461538461538,1.2153846153846155,4.453846153846154,4.230769230769232,0.4358974358974359,2.5384615384615383,0.35897435897435903,0.3076923076923077,1.8974358974358971
1618,1984.0,74.0,SF,315.0,45.0,Marques Johnson,646.0,115.0,1535.0,480.0,16.244594594594595,3.2432432432432434,19.48783783783784,20.74324324324324,4.256756756756757,6.486486486486488,0.6081081081081081,1.554054054054054,8.72972972972973
3020,1988.0,79.0,C,333.0,56.0,Brad Daugherty,551.0,48.0,1480.0,665.0,14.654430379746834,3.762025316455696,18.41645569620253,18.734177215189874,4.215189873417722,8.417721518987344,0.7088607594936709,0.6075949367088608,6.974683544303797
2437,1986.0,75.0,SG,278.0,5.0,Jim Paxson,372.0,94.0,981.0,148.0,10.393333333333333,1.1853333333333331,11.578666666666667,13.08,3.7066666666666666,1.9733333333333332,0.06666666666666668,1.2533333333333334,4.96
2919,1987.0,24.0,PF,6.0,2.0,Eddie Lee,56.0,9.0,139.0,107.0,4.3375,1.9208333333333336,6.258333333333333,5.791666666666668,0.25,4.458333333333333,0.08333333333333333,0.375,2.333333333333333
1534,1984.0,15.0,PG,38.0,0.0,Charlie Criss,20.0,8.0,53.0,20.0,3.1133333333333333,0.6933333333333334,3.806666666666666,3.533333333333333,2.533333333333333,1.3333333333333333,0.0,0.5333333333333333,1.3333333333333333
3089,1988.0,6.0,PG,13.0,0.0,Gerald Henderson,5.0,2.0,14.0,10.0,2.15,0.7666666666666666,2.9166666666666665,2.333333333333333,2.1666666666666665,1.6666666666666667,0.0,0.3333333333333333,0.8333333333333334
748,1982.0,72.0,SG,188.0,30.0,Ron Brewer,569.0,82.0,1357.0,161.0,14.505555555555556,1.3611111111111112,15.866666666666667,18.847222222222218,2.6111111111111107,2.2361111111111107,0.4166666666666667,1.1388888888888888,7.902777777777778
1436,1983.0,45.0,PF,31.0,24.0,Ray Tolbert,100.0,16.0,224.0,151.0,3.844444444444444,1.6088888888888893,5.453333333333332,4.977777777777779,0.6888888888888889,3.355555555555556,0.5333333333333333,0.3555555555555556,2.2222222222222223
1783,1984.0,82.0,SF,76.0,59.0,Terry Tyler,313.0,63.0,722.0,285.0,6.730487804878049,1.8365853658536584,8.567073170731707,8.804878048780488,0.9268292682926829,3.475609756097561,0.7195121951219512,0.7682926829268293,3.817073170731707
2964,1988.0,80.0,PF,254.0,103.0,Charles Barkley*,753.0,100.0,2264.0,951.0,21.38625,5.51625,26.9025,28.3,3.175,11.8875,1.2875,1.25,9.4125
3257,1988.0,24.0,SF,26.0,5.0,Mike Sanders,71.0,13.0,162.0,47.0,5.2375,1.0083333333333333,6.245833333333334,6.75,1.0833333333333333,1.9583333333333333,0.20833333333333331,0.5416666666666666,2.958333333333333
3051,1988.0,30.0,SG,16.0,1.0,Jim Farmer,26.0,3.0,61.0,18.0,1.6166666666666667,0.28,1.8966666666666667,2.033333333333333,0.5333333333333333,0.6,0.03333333333333333,0.1,0.8666666666666667
2991,1988.0,14.0,C,19.0,25.0,Joe Barry,79.0,13.0,217.0,93.0,11.685714285714285,3.4714285714285715,15.157142857142857,15.5,1.3571428571428572,6.642857142857142,1.7857142857142858,0.9285714285714286,5.642857142857142
938,1982.0,80.0,PF,179.0,70.0,Maurice Lucas,505.0,68.0,1263.0,903.0,12.13,5.0325000000000015,17.1625,15.7875,2.2375,11.2875,0.875,0.85,6.3125
1524,1984.0,75.0,PG,478.0,20.0,Maurice Cheeks,386.0,171.0,950.0,205.0,10.655999999999999,1.8573333333333333,12.513333333333335,12.666666666666664,6.373333333333332,2.7333333333333334,0.26666666666666666,2.28,5.1466666666666665
1589,1984.0,82.0,SG,283.0,23.0,Darrell Griffith,697.0,114.0,1636.0,338.0,15.506097560975606,2.1500000000000004,17.65609756097561,19.951219512195124,3.4512195121951224,4.121951219512195,0.2804878048780488,1.3902439024390243,8.5
1719,1984.0,47.0,PF,34.0,14.0,Kurt Rambis,63.0,30.0,168.0,266.0,2.7808510638297874,2.54468085106383,5.325531914893617,3.5744680851063837,0.7234042553191491,5.659574468085108,0.2978723404255319,0.6382978723404256,1.3404255319148937
1681,1984.0,57.0,PF,37.0,2.0,Hank McDowell,85.0,14.0,208.0,155.0,2.833333333333333,1.1719298245614034,4.005263157894737,3.649122807017544,0.6491228070175439,2.719298245614035,0.03508771929824561,0.2456140350877193,1.4912280701754386
1927,1985.0,72.0,SG,178.0,48.0,George Gervin*,600.0,66.0,1524.0,234.0,16.144444444444446,1.775,17.91944444444444,21.166666666666668,2.4722222222222223,3.25,0.6666666666666666,0.9166666666666666,8.333333333333334
1709,1984.0,49.0,PG,149.0,2.0,John Paxson,61.0,10.0,142.0,33.0,2.761224489795918,0.3428571428571429,3.1040816326530614,2.897959183673469,3.0408163265306123,0.6734693877551021,0.040816326530612235,0.20408163265306126,1.2448979591836735
2274,1986.0,75.0,PG,338.0,2.0,Larry Drew,376.0,66.0,890.0,125.0,9.709333333333333,0.9386666666666668,10.648,11.866666666666667,4.506666666666667,1.6666666666666667,0.02666666666666667,0.88,5.013333333333334
1191,1983.0,54.0,C,11.0,17.0,Chris Engler,38.0,7.0,81.0,104.0,1.161111111111111,0.9037037037037038,2.064814814814815,1.5,0.2037037037037037,1.9259259259259256,0.3148148148148148,0.12962962962962962,0.7037037037037037
2535,1986.0,75.0,SF,74.0,8.0,Rory White,355.0,74.0,875.0,181.0,8.837333333333332,1.2933333333333334,10.130666666666666,11.666666666666664,0.9866666666666668,2.4133333333333336,0.10666666666666667,0.9866666666666668,4.733333333333333
3222,1988.0,28.0,SG,49.0,4.0,Jim Paxson,94.0,23.0,244.0,27.0,6.7857142857142865,0.6749999999999999,7.460714285714285,8.714285714285714,1.75,0.9642857142857144,0.14285714285714285,0.8214285714285714,3.3571428571428568
3275,1988.0,72.0,SG,155.0,42.0,Otis Smith,325.0,91.0,841.0,247.0,9.058333333333332,1.9263888888888887,10.98472222222222,11.680555555555555,2.1527777777777777,3.430555555555556,0.5833333333333334,1.2638888888888888,4.513888888888889
467,1981.0,82.0,C,172.0,198.0,Artis Gilmore*,547.0,47.0,1469.0,828.0,13.62682926829268,4.935365853658538,18.562195121951216,17.914634146341463,2.0975609756097557,10.097560975609756,2.414634146341464,0.573170731707317,6.670731707317072
56,1980.0,13.0,SG,9.0,3.0,Ron Carter,15.0,2.0,32.0,19.0,1.9769230769230768,0.7,2.6769230769230767,2.4615384615384617,0.6923076923076923,1.4615384615384617,0.2307692307692308,0.15384615384615385,1.1538461538461535
1187,1983.0,31.0,C,40.0,19.0,James Edwards,128.0,12.0,325.0,155.0,8.009677419354839,2.3,10.309677419354838,10.483870967741936,1.2903225806451613,5.0,0.6129032258064516,0.3870967741935484,4.129032258064516
2566,1986.0,82.0,PG,303.0,9.0,Danny Young,227.0,110.0,568.0,120.0,5.864634146341463,1.0207317073170732,6.885365853658537,6.926829268292682,3.695121951219512,1.4634146341463414,0.1097560975609756,1.3414634146341464,2.768292682926829
1263,1983.0,82.0,SG,301.0,49.0,Vinnie Johnson,520.0,93.0,1296.0,353.0,12.431707317073169,2.2414634146341466,14.673170731707318,15.80487804878049,3.670731707317073,4.3048780487804885,0.5975609756097561,1.1341463414634143,6.3414634146341475
3429,1989.0,2.0,SF,0.0,0.0,Mike Champion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3585,1989.0,71.0,SG,559.0,20.0,Fat Lever,558.0,195.0,1409.0,662.0,16.25211267605634,4.638028169014085,20.890140845070427,19.84507042253521,7.873239436619718,9.32394366197183,0.28169014084507044,2.7464788732394365,7.859154929577465
2710,1987.0,76.0,SF,60.0,161.0,Roy Hinson,393.0,45.0,1059.0,488.0,10.428947368421053,3.381578947368421,13.810526315789472,13.93421052631579,0.7894736842105263,6.421052631578947,2.1184210526315788,0.5921052631578947,5.171052631578949
626,1981.0,81.0,PG,734.0,10.0,Kevin Porter,446.0,110.0,1086.0,124.0,11.748148148148148,1.05679012345679,12.804938271604936,13.407407407407408,9.061728395061726,1.530864197530864,0.12345679012345677,1.3580246913580247,5.5061728395061715
1842,1985.0,80.0,SF,531.0,98.0,Larry Bird*,918.0,129.0,2295.0,842.0,22.55625,5.0612499999999985,27.6175,28.6875,6.6375,10.525,1.225,1.6125,11.475
2972,1988.0,73.0,C,35.0,29.0,Uwe Blab,58.0,8.0,162.0,134.0,1.7287671232876711,0.8863013698630138,2.6150684931506847,2.219178082191781,0.4794520547945205,1.8356164383561644,0.3972602739726027,0.1095890410958904,0.7945205479452054
1988,1985.0,77.0,SF,63.0,29.0,Jerome Kersey,178.0,49.0,473.0,206.0,4.694805194805194,1.3740259740259742,6.068831168831168,6.142857142857142,0.8181818181818182,2.6753246753246747,0.37662337662337664,0.6363636363636364,2.311688311688312
2115,1985.0,6.0,SG,2.0,0.0,Dane Suttle,6.0,1.0,14.0,3.0,1.7999999999999998,0.2500000000000001,2.05,2.333333333333333,0.3333333333333333,0.5,0.0,0.16666666666666666,1.0
3205,1988.0,27.0,PF,47.0,3.0,Calvin Natt,102.0,13.0,258.0,96.0,7.4148148148148145,1.6,9.014814814814814,9.555555555555557,1.7407407407407407,3.555555555555556,0.1111111111111111,0.4814814814814815,3.7777777777777777
2604,1987.0,6.0,C,2.0,0.0,Mike Brittain,4.0,1.0,9.0,4.0,1.1833333333333331,0.3166666666666667,1.5,1.5,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,0.6666666666666666
2259,1986.0,82.0,PF,193.0,51.0,Terry Cummings,681.0,121.0,1627.0,694.0,15.190243902439024,4.014634146341464,19.20487804878049,19.841463414634145,2.3536585365853657,8.463414634146341,0.6219512195121951,1.4756097560975612,8.304878048780488
2255,1986.0,1.0,C,0.0,0.0,Ron Crevier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,1985.0,81.0,PG,355.0,7.0,Kelvin Ransey,300.0,87.0,724.0,130.0,7.503703703703703,0.9901234567901236,8.493827160493826,8.938271604938274,4.382716049382717,1.6049382716049383,0.08641975308641975,1.0740740740740742,3.703703703703704
1487,1984.0,71.0,SG,162.0,4.0,Danny Ainge,166.0,41.0,384.0,116.0,4.476056338028168,0.843661971830986,5.319718309859153,5.408450704225352,2.2816901408450705,1.6338028169014085,0.056338028169014086,0.5774647887323944,2.3380281690140845
1020,1982.0,76.0,SF,209.0,10.0,Purvis Short,456.0,65.0,1095.0,266.0,11.235526315789473,1.6960526315789477,12.931578947368418,14.407894736842106,2.75,3.5,0.13157894736842105,0.8552631578947368,6.0
536,1981.0,81.0,C,282.0,63.0,Rich Kelley,196.0,79.0,567.0,441.0,5.838271604938273,2.703703703703704,8.541975308641975,7.0,3.4814814814814814,5.4444444444444455,0.7777777777777778,0.9753086419753086,2.4197530864197527
3745,1989.0,63.0,PG,238.0,4.0,Sedale Threatt,235.0,83.0,544.0,117.0,7.173015873015872,1.1571428571428573,8.330158730158729,8.634920634920634,3.7777777777777777,1.8571428571428568,0.06349206349206349,1.3174603174603174,3.73015873015873
3148,1988.0,82.0,SG,639.0,21.0,Fat Lever,643.0,223.0,1546.0,665.0,15.540243902439025,4.136585365853659,19.67682926829268,18.853658536585368,7.792682926829267,8.109756097560973,0.25609756097560976,2.7195121951219514,7.8414634146341475
1328,1983.0,78.0,C,64.0,86.0,Joe Meriweather,258.0,47.0,618.0,424.0,6.041025641025642,2.685897435897436,8.726923076923077,7.9230769230769225,0.8205128205128205,5.435897435897436,1.1025641025641026,0.6025641025641025,3.3076923076923075
3483,1989.0,12.0,C,1.0,1.0,Rolando Ferreira,1.0,0.0,9.0,13.0,0.5499999999999999,0.4583333333333333,1.0083333333333333,0.75,0.08333333333333333,1.0833333333333333,0.08333333333333333,0.0,0.08333333333333333
805,1982.0,63.0,C,35.0,38.0,Leon Douglas,70.0,15.0,172.0,290.0,2.1333333333333333,2.0936507936507938,4.226984126984126,2.7301587301587302,0.5555555555555556,4.603174603174604,0.6031746031746031,0.2380952380952381,1.1111111111111112
2878,1987.0,82.0,C,122.0,126.0,LaSalle Thompson,362.0,69.0,912.0,687.0,8.524390243902438,4.064634146341462,12.5890243902439,11.121951219512193,1.4878048780487805,8.378048780487807,1.5365853658536586,0.8414634146341463,4.414634146341464
1528,1984.0,82.0,SG,401.0,12.0,Lester Conner,360.0,162.0,907.0,305.0,9.159756097560976,2.1243902439024387,11.284146341463414,11.060975609756095,4.890243902439026,3.719512195121952,0.14634146341463414,1.9756097560975612,4.390243902439025
2657,1987.0,79.0,C,105.0,321.0,Mark Eaton,234.0,43.0,608.0,697.0,5.949367088607595,4.911392405063292,10.860759493670885,7.69620253164557,1.3291139240506329,8.822784810126583,4.063291139240507,0.5443037974683544,2.9620253164556964
3431,1989.0,71.0,PG,554.0,17.0,Maurice Cheeks,336.0,105.0,824.0,183.0,10.15774647887324,1.5464788732394366,11.704225352112674,11.605633802816902,7.802816901408451,2.5774647887323945,0.23943661971830985,1.4788732394366195,4.732394366197184
1716,1984.0,69.0,PF,70.0,22.0,Charles Pittman,126.0,16.0,321.0,214.0,3.6420289855072463,1.4057971014492754,5.047826086956522,4.652173913043479,1.0144927536231885,3.101449275362319,0.3188405797101449,0.2318840579710145,1.826086956521739
3024,1988.0,16.0,SF,17.0,3.0,Charles Davis,42.0,0.0,92.0,38.0,4.499999999999999,1.00625,5.50625,5.75,1.0625,2.375,0.1875,0.0,2.625
2664,1987.0,7.0,C,1.0,1.0,Chris Engler,4.0,1.0,11.0,8.0,1.1857142857142855,0.5428571428571428,1.7285714285714282,1.5714285714285714,0.14285714285714285,1.1428571428571428,0.14285714285714285,0.14285714285714285,0.5714285714285714
2234,1986.0,5.0,SG,3.0,0.0,Butch Carter,2.0,1.0,5.0,3.0,0.86,0.30000000000000004,1.16,1.0,0.6,0.6,0.0,0.2,0.4
621,1981.0,82.0,SG,184.0,15.0,Roger Phegley,474.0,65.0,1180.0,246.0,11.1,1.4926829268292685,12.59268292682927,14.390243902439025,2.2439024390243905,3.0,0.18292682926829268,0.7926829268292683,5.780487804878049
524,1981.0,81.0,PG,341.0,20.0,Vinnie Johnson,419.0,78.0,1053.0,366.0,10.45925925925926,2.1703703703703705,12.629629629629632,13.0,4.209876543209877,4.518518518518519,0.2469135802469136,0.9629629629629628,5.1728395061728385
2290,1986.0,82.0,PG,746.0,16.0,Sleepy Floyd,510.0,157.0,1410.0,297.0,14.478048780487804,2.081707317073171,16.559756097560975,17.195121951219512,9.097560975609756,3.6219512195121952,0.1951219512195122,1.9146341463414636,6.219512195121951
2860,1987.0,42.0,SG,43.0,3.0,Keith Smith,57.0,25.0,138.0,32.0,2.6404761904761904,0.5047619047619049,3.1452380952380947,3.2857142857142856,1.0238095238095235,0.7619047619047619,0.07142857142857142,0.5952380952380952,1.3571428571428572
2293,1986.0,80.0,PF,95.0,22.0,Bill Garnett,112.0,39.0,340.0,275.0,3.3525,1.6037499999999998,4.95625,4.25,1.1875,3.4375,0.275,0.4875,1.4
218,1980.0,28.0,PF,12.0,1.0,Steve Malovic,23.0,5.0,53.0,58.0,1.4928571428571429,0.892857142857143,2.3857142857142857,1.8928571428571428,0.42857142857142855,2.071428571428572,0.03571428571428571,0.17857142857142858,0.8214285714285714
140,1980.0,76.0,PG,147.0,15.0,Gerald Henderson,191.0,45.0,473.0,83.0,4.994736842105263,0.6736842105263158,5.6684210526315795,6.223684210526316,1.9342105263157892,1.0921052631578947,0.1973684210526316,0.5921052631578947,2.513157894736842
2477,1986.0,77.0,PF,95.0,50.0,Larry Smith,314.0,62.0,740.0,856.0,7.381818181818183,4.883116883116884,12.264935064935068,9.610389610389609,1.2337662337662338,11.116883116883118,0.6493506493506493,0.8051948051948052,4.077922077922079
2502,1986.0,6.0,SG,12.0,0.0,Andrew Toney,11.0,2.0,25.0,5.0,3.5,0.43333333333333335,3.9333333333333336,4.166666666666667,2.0,0.8333333333333334,0.0,0.3333333333333333,1.8333333333333333
2970,1988.0,76.0,SF,467.0,57.0,Larry Bird*,881.0,125.0,2275.0,703.0,23.342105263157894,4.41842105263158,27.760526315789477,29.934210526315788,6.144736842105262,9.25,0.75,1.6447368421052633,11.592105263157894
2906,1987.0,10.0,C,9.0,10.0,Bill Walton*,10.0,1.0,28.0,31.0,2.24,1.57,3.81,2.8,0.9,3.1,1.0,0.1,1.0
148,1980.0,27.0,SG,112.0,9.0,Lionel Hollins,130.0,46.0,329.0,69.0,9.84074074074074,1.6333333333333333,11.474074074074073,12.185185185185185,4.148148148148148,2.555555555555556,0.3333333333333333,1.7037037037037035,4.814814814814816
1375,1983.0,45.0,PF,39.0,19.0,James Ray,70.0,24.0,173.0,126.0,3.02,1.406666666666667,4.426666666666667,3.844444444444445,0.8666666666666667,2.8,0.4222222222222222,0.5333333333333333,1.5555555555555556
757,1982.0,75.0,SF,189.0,29.0,Joe Bryant,341.0,78.0,884.0,274.0,9.209333333333333,1.8893333333333333,11.098666666666665,11.786666666666667,2.52,3.653333333333333,0.38666666666666666,1.04,4.546666666666667
1214,1983.0,9.0,SF,0.0,1.0,John Greig,7.0,0.0,19.0,6.0,1.5555555555555554,0.30000000000000004,1.8555555555555556,2.1111111111111107,0.0,0.6666666666666666,0.1111111111111111,0.0,0.7777777777777778
331,1980.0,57.0,SF,54.0,17.0,Nick Weatherspoon,164.0,34.0,391.0,208.0,5.2789473684210515,1.7280701754385963,7.007017543859649,6.859649122807018,0.9473684210526316,3.649122807017544,0.2982456140350877,0.5964912280701754,2.8771929824561404
695,1981.0,36.0,SG,148.0,14.0,Paul Westphal,221.0,46.0,601.0,68.0,13.122222222222224,1.2555555555555555,14.377777777777775,16.694444444444443,4.111111111111111,1.8888888888888888,0.3888888888888889,1.2777777777777777,6.138888888888888
2793,1987.0,21.0,PF,5.0,2.0,Jay Murphy,31.0,3.0,71.0,39.0,2.5619047619047617,0.8142857142857144,3.3761904761904757,3.3809523809523814,0.2380952380952381,1.8571428571428568,0.09523809523809523,0.14285714285714285,1.4761904761904765
2763,1987.0,8.0,SF,0.0,2.0,Bill Martin,9.0,4.0,25.0,7.0,2.3,0.5750000000000001,2.875,3.125,0.0,0.875,0.25,0.5,1.125
3740,1989.0,43.0,C,44.0,55.0,LaSalle Thompson,247.0,46.0,646.0,392.0,11.295348837209303,4.351162790697675,15.646511627906976,15.023255813953488,1.0232558139534884,9.116279069767442,1.2790697674418603,1.069767441860465,5.7441860465116275
3592,1989.0,48.0,PF,49.0,26.0,Brad Lohaus,117.0,21.0,269.0,142.0,4.370833333333334,1.4770833333333335,5.847916666666666,5.604166666666668,1.0208333333333333,2.958333333333333,0.5416666666666666,0.4375,2.4375
502,1981.0,8.0,C,11.0,14.0,Kim Hughes,11.0,11.0,23.0,50.0,2.425,3.4375,5.8625,2.875,1.375,6.25,1.75,1.375,1.375
1467,1983.0,18.0,SG,10.0,1.0,Freeman Williams,36.0,6.0,92.0,17.0,3.8888888888888884,0.4944444444444445,4.383333333333333,5.111111111111111,0.5555555555555556,0.9444444444444444,0.05555555555555555,0.3333333333333333,2.0
1389,1983.0,68.0,PG,131.0,1.0,Walker Russell,67.0,16.0,183.0,73.0,2.367647058823529,0.5044117647058824,2.872058823529412,2.6911764705882355,1.9264705882352944,1.0735294117647058,0.014705882352941175,0.2352941176470588,0.9852941176470588
597,1981.0,80.0,SG,264.0,37.0,Sidney Moncrief,400.0,90.0,1122.0,406.0,10.9775,2.50625,13.48375,14.025,3.3,5.075,0.4625,1.125,5.0
